杜勒瓦个性化蛋糕定制	面包甜点	435	5	836	9	8.8	9.1	大学路172号301室	2004/3/9
丸来玩趣	小吃快餐	13	3	30	7	6.6	6.6	同丰路699号百联购物中心B1楼	2004/3/10
小古乡味	小吃快餐	17	3.5	32	8.1	7.9	7.8	国和路458号	2004/3/11
天柱山土菜馆	其他	58	4	16	8.3	8.3	8.3	盘山路黑山南路路口	2004/3/12
齐龍火锅店	火锅	87	4	85	8.2	7.9	8.9	国权东路154号	2004/3/13
外婆家	本帮江浙菜	59	5	9640	9	9	8.9	淞沪路8号百联又一城6楼24号铺	2004/3/14
鹤舞花月	日本菜	20	3.5	18	6.9	6.8	6.9	淞沪路8号百联又一城B1楼新世纪超市	2004/3/15
咕咕嘎鸡排	小吃快餐	10	3.5	76	6.7	6.3	6.5	黄兴路2081号	2004/3/16
复旦大学正大餐厅	本帮江浙菜	49	3.5	43	6.8	6.8	6.8	邯郸路220号复旦大学内	2004/3/17
满满堂	火锅	60	3.5	53	7.6	7.4	7.2	国权北路13号2楼	2004/3/18
想你了时尚火锅	火锅	60	4.5	54	8.8	8.9	8.9	国顺东路800号	2004/3/19
左妈蜀食	小吃快餐	23	4	20	7.7	7.5	7.6	国定支路26号302阳普菜市场出入口	2004/3/20
回味麻辣烫三门路店	小吃快餐	14	3.5	13	7.3	7.2	7.4	三门路678号	2004/3/21
精品牛肉面	新疆菜	11	3.5	7	6.9	7	7	政立路221号	2004/3/22
肚子里有料	小吃快餐	6	4	49	8.2	7.7	7.7	邯郸路577号	2004/3/23
老北京铜锅	火锅	67	5	85	9.1	9.1	9.2	国权北路95号	2004/3/24
DonutKing	面包甜点	12	3.5	95	6.7	6.7	6.7	邯郸路600号	2004/3/25
小辉哥火锅	火锅	125	5	2522	9.1	9.1	9.1	淞沪路8号百联又一城7楼	2004/3/26
大西北正宗牛肉拉面	小吃快餐	12	3	32	6.8	6.6	6.7	武东路97号	2004/3/27
木屋北大荒人	东北菜	55	5	168	9	8.5	9	政民路485号	2004/3/28
黑妞巧克力	面包甜点	426	4	45	7.7	7.7	7.6	黄兴路1737号九隆坊4楼416商铺	2004/3/29
莎加soupsaga	西餐	44	5	398	9.1	9.1	9.1	"(五角场)邯郸路585号,苏宁生活广场B1楼"	2004/3/30
张老板大肠店	本帮江浙菜	51	4	94	8.3	6.4	7.5	政云路26号	2004/3/31
瑞莱新侨食品	面包甜点	12	4	236	7.9	7.8	7.9	四平路1900号	2004/4/1
RiccoCafe	咖啡厅	91	4.5	756	8.1	8.3	8.3	武川路107号	2004/4/2
黄鱼不是鱼	本帮江浙菜	95	5	1525	9	8.8	8.6	黄兴路1762号	2004/4/3
鼎记小菜	本帮江浙菜	75	3.5	67	7.3	7.3	7.3	政通路16号	2004/4/4
苹果花园	面包甜点	15	4.5	266	8.7	8.6	8.3	四平路2093号-5	2004/4/5
潮府粥道	粤菜	104	5	2289	9	9.1	9	政通路万达广场特力屋美食1楼	2004/4/6
冰火名家烤全鱼	川菜	80	4.5	3093	8.9	8.5	8.6	政通路132号	2004/4/7
大成制面	小吃快餐	22	3	84	6.5	6.8	6.4	淞沪路316号创智天地地下广场5号楼B1楼	2004/4/8
老弄堂	本帮江浙菜	85	4.5	909	8.8	8.9	8.8	关山路117号	2004/4/9
芝根芝底pizza	小吃快餐	29	4	85	8	7.8	7.7	国权路305号	2004/4/10
日全食	小吃快餐	21	3	53	6.8	6.9	6.8	国定路333号	2004/4/11
麻辣Style	湘菜	30	3	41	6.6	6.2	6.3	国济路12号	2004/4/12
牛皋古法牛肉	小吃快餐	31	3	32	6.7	7	7.2	政通路131弄	2004/4/13
贵州苗寨酸汤鱼	贵州菜	78	4	308	8.6	7.9	8	国权路217号	2004/4/14
徽尚厨	其他	51	3.5	11	7.1	6.8	6.9	四平路2150号	2004/4/15
语麦JIA	咖啡厅	25	3.5	30	7.5	7.6	7.5	国定路601弄7-1	2004/4/16
川坝坝火锅店	火锅	66	4	45	8	7.9	8.2	五角场政立路339号	2004/4/17
红火飞扬老汤面疙瘩	本帮江浙菜	17	3.5	21	7.2	6.7	7	政通路117号	2004/4/18
杰瑞克咖啡	咖啡厅	14	4	49	8	7.9	8.1	国定路335号二号楼A-1室	2004/4/19
日日缘章鱼小丸子	小吃快餐	9	4.5	1221	8.6	7.2	7.9	政通路131-7号	2004/4/20
锦湘缘酒楼	湘菜	65	4	135	7.6	7.3	7.1	黄兴路1639号	2004/4/21
利邸川菜馆	川菜	46	3.5	974	6.8	5.3	5.3	政民路300号三楼	2004/4/22
川湘汇	川菜	60	3	67	5.9	6.3	5.9	邯郸路600号万达商业广场第一食品4楼	2004/4/23
House	其他	61	3.5	64	7.3	7.3	7.4	锦嘉路50号	2004/4/24
APEACEOFCAKE	面包甜点	37	5	48	9.1	9.2	9.1	江湾城路99号6幢1层108A	2004/4/25
胖子羊肉汤	小吃快餐	32	4	78	8.3	7.2	7.9	三门路	2004/4/26
福建沙县小吃	小吃快餐	9	3.5	11	7.1	6.9	7.1	黄兴路2005号	2004/4/27
JUSTPOP美式爆米花专卖	其他	30	5	169	9.2	9.1	9.2	淞沪路8号百联又一城B1楼	2004/4/28
星巴克	咖啡厅	34	4	35	8	8	7.8	政立路477号	2004/4/29
粥吧	小吃快餐	11	3.5	34	7	6.8	6.9	国定路600弄10号	2004/4/30
CoCo都可茶饮	面包甜点	10	3.5	144	7.1	7	6.9	邯郸路589号	2004/5/1
蒸年青SteamYoung	本帮江浙菜	67	4.5	302	8.8	8.9	8.6	淞沪路8号百联又一城7楼G09-F07-1-008B号	2004/5/2
神串火锅	火锅	67	4.5	339	8.8	8.8	9	国权北路61号	2004/5/3
鲜肉月饼	小吃快餐	6	3.5	21	7.3	7.1	7.2	邯郸路600号万达商业广场第一食品1楼	2004/5/4
上岛咖啡	咖啡厅	49	3.5	84	6.8	6.8	6.6	长海路560号	2004/5/5
宜芝多	面包甜点	26	4	230	7.7	7.5	7.2	淞沪路8号百联又一城B1楼	2004/5/6
凯司令西点房	面包甜点	21	4	543	7.6	6.9	6.7	邯郸路600号万达商业广场第一食品1楼	2004/5/7
川渝府私房菜	川菜	37	3.5	20	7.1	7	7.2	国定路601弄7号	2004/5/8
老妈馄饨	小吃快餐	15	4	51	7.5	7.3	7.5	五角场国权路340號	2004/5/9
醉爱羊蝎子	火锅	91	4.5	237	8.6	8.3	8.5	国济路28号	2004/5/10
小乐会苏北土菜馆	本帮江浙菜	53	3.5	11	7.3	7.1	7.1	翔殷路869号1-3楼	2004/5/11
loft37loungesportsbar	咖啡厅	74	4	157	8	8.4	8.1	创智坊大学路37号	2004/5/12
元祖	面包甜点	68	4	66	7.7	7.8	7.8	四平路2136号	2004/5/13
盈田盈粥庄	粤菜	64	4.5	719	8.8	8.2	8.3	安波路497号	2004/5/14
MOLICAT	面包甜点	20	4.5	232	8.7	8.7	9.1	政通路189号五角场万达特力时尚汇1楼	2004/5/15
牛奶棚政民店	面包甜点	20	4.5	76	8.5	8.4	8.5	政民路426号	2004/5/16
质馆咖啡	咖啡厅	26	5	77	9.1	9	9.1	政通路246号	2004/5/17
两只小蚂蚁精选甜品	面包甜点	23	4	104	8	7.8	8	国权路265号	2004/5/18
黄飞红麻辣花生	小吃快餐	9	3.5	32	7.2	6.9	6.9	逸仙路167弄兰港大厦2号楼1704室	2004/5/19
汝果有缘	面包甜点	23	4	464	8.4	8.2	8.4	淞沪路77号五角场万达广场B1楼101室	2004/5/20
烤乐汇	自助餐	41	3.5	1435	7.2	7.1	7	国定路506号	2004/5/21
可颂坊	面包甜点	19	3.5	206	7.4	7.5	7.3	淞沪路8号百联又一城购物中心B1楼新世纪食品城16号铺	2004/5/22
胖哥川菜馆	川菜	37	4	135	8	7	7.3	武东路34号	2004/5/23
麻辣诱惑	小吃快餐	98	4.5	3947	8.8	9	9.1	淞沪路8号百联又一城7楼10号铺	2004/5/24
豆捞坊	火锅	98	5	11828	8.6	8.7	8.4	邯郸路600号万达广场食品一店4楼	2004/5/25
重庆鸡公煲	川菜	24	3.5	16	6.9	6.6	6.5	三门路358弄旁	2004/5/26
果之满满	面包甜点	19	4.5	730	8.9	8.7	8.9	政通路189号万达商业广场特力时尚汇1F-32C	2004/5/27
京城1锅－虾趣	火锅	82	4.5	906	8.6	8.3	8.4	国济路30号2楼	2004/5/28
鼎灵东北菜	东北菜	43	3.5	37	6.9	6.7	6.8	国顺路88号	2004/5/29
吉祥馄饨	小吃快餐	14	3.5	72	6.9	6.8	6.8	政肃路60号	2004/5/30
潮汕牛府	粤菜	104	5	564	9.1	9.1	9.1	武东路188号财大豪生大酒店1楼	2004/5/31
徽邦农家菜	其他	53	4.5	68	8.7	8.4	8.2	黄兴路2055号	2004/6/1
聚点森林咖啡/酒吧	咖啡厅	49	4.5	125	8.4	9.1	8.9	国定路506号8栋102室	2004/6/2
老北京卤肉卷	小吃快餐	10	3.5	16	7.3	6.7	7.1	国济路20号	2004/6/3
乔家栅	小吃快餐	13	3	20	6.7	6.5	6.4	邯郸路600号万达商业广场第一食品2楼	2004/6/4
小喜田私粉	小吃快餐	38	4.5	201	8.4	8.9	8.5	大学路63弄5号103室	2004/6/5
壹面如故	小吃快餐	18	3	50	6.8	6.9	6.5	国权北路1456号	2004/6/6
二毛湘菜馆	湘菜	39	3.5	84	7.5	6.8	7.3	国权路211号	2004/6/7
文苑闽潮渔港大酒店	其他	97	3.5	22	7	7.2	6.9	政立路507号	2004/6/8
山东羊肉汤	小吃快餐	15	3.5	12	7.2	6.7	6.8	政肃路60号	2004/6/9
Godiva	面包甜点	45	4.5	913	8.7	8.6	8.2	淞沪路77号万达广场B1楼B-08号店	2004/6/10
大西北的面	小吃快餐	15	3.5	19	7.3	6.9	7.2	国济路28号2楼易品美食天地	2004/6/11
南区老大房	面包甜点	6	4	17	7.7	7.5	7.6	邯郸路600号万达广场第一食品店1楼	2004/6/12
爱茜茜里意大利健康冰淇淋	面包甜点	30	4.5	164	8.7	8.3	8.6	邯郸路600号五角场万达食品一店1楼中庭	2004/6/13
重庆周氏麻辣烫	小吃快餐	17	3.5	49	6.9	6.7	6.9	国权北路27号	2004/6/14
首尔炭火烤肉	韩国料理	84	5	412	9.1	9.2	9.2	关山路89号	2004/6/15
泰国丫蜜小馆	东南亚菜	86	4	548	8.3	8.2	8.6	国济路28号103室	2004/6/16
湘土人家	湘菜	59	3.5	12	7.6	7.1	7.6	长海路436号	2004/6/17
西北舌尖尖	其他	37	3.5	17	6.8	7.1	7.3	政民路438号	2004/6/18
稻谷鸡美食林	小吃快餐	48	3.5	196	7.2	6.7	6.8	国和路81号	2004/6/19
AMERICANMONSTER	面包甜点	17	4.5	45	8.6	8.3	8.8	国权路333弄18—8号	2004/6/20
杨铭宇黄焖鸡米饭	小吃快餐	17	4	94	8.3	7.7	8	黑山路215号	2004/6/21
泰晤士咖啡餐厅	西餐	19	3.5	69	6.9	7.1	7	国定路777号上海财经大学内	2004/6/22
Viagem	咖啡厅	61	4.5	60	8.6	8.8	8.7	政和路1083号	2004/6/23
清兰牛肉面真	小吃快餐	12	3.5	7	7.1	7.1	7.4	政立路771号	2004/6/24
丸来玩趣	小吃快餐	12	3.5	409	7.4	6.8	7	淞沪路8号百联又一城B1楼新世纪食品城6号铺	2004/6/25
御寿司	日本菜	27	4	157	8.1	7	8.1	国定路659号	2004/6/26
吉祥馄饨	小吃快餐	15	3.5	61	7.4	7	7.2	政通路110号	2004/6/27
久久丫	小吃快餐	18	4	54	7.9	7.7	7.7	四平路1933号	2004/6/28
虾之海?倪氏盱眙龙虾	小吃快餐	76	4	133	8.3	7.6	8.2	政通路121	2004/6/29
巴黎贝甜	面包甜点	27	4	3574	7.7	7.5	7	邯郸路600号万达商业广场1楼C-2	2004/6/30
雕刻时光咖啡馆	咖啡厅	54	3.5	1292	7.1	7.6	7.3	大学路105-107号	2004/7/1
上岛咖啡	咖啡厅	53	3.5	43	6.8	7.1	6.9	安波路569号1号办公楼2楼	2004/7/2
Ringgit	东南亚菜	35	3.5	78	7.5	7.5	7.6	关山路67号	2004/7/3
驴治驴肉火烧	小吃快餐	15	3.5	24	7.1	6.7	6.8	国宾路91号	2004/7/4
食之秘	面包甜点	51	4.5	4052	8.6	8.3	8.3	淞沪路77号万达广场B1楼	2004/7/5
57度湘	湘菜	100	5	4019	9.1	9.1	9.2	政通路189号特力时尚汇4楼	2004/7/6
私房小厨	小吃快餐	9	3.5	33	7	6.8	6.9	淞沪路8号百联又一城B1楼	2004/7/7
上海夜航者吧式串烤餐厅	烧烤	80	5	206	8.8	9.1	9	四平路2138号2楼	2004/7/8
Homeless	咖啡厅	74	4	610	7.7	8.2	7.9	大学路201号	2004/7/9
泰勒瓦WINE&DINE	西餐	93	4	54	7.9	8	7.8	"大学路97,99,101号"	2004/7/10
一点咖啡馆	咖啡厅	29	3.5	40	7.1	7.4	7.4	国泰路11号复旦科技园大厦大堂	2004/7/11
莱甘地异国料理	西餐	91	4	311	7.9	8.8	8.4	大学路135号	2004/7/12
东北私家菜	东北菜	48	4	136	7.7	7.5	7.5	长海路288号	2004/7/13
云之玉米线	小吃快餐	29	3	185	6.8	6.5	6.5	邯郸路585号苏宁电器B1楼	2004/7/14
壹视听byearsight	咖啡厅	2003	4	39	8.2	7.8	8.1	大学路61号702	2004/7/15
赣汇轩	其他	54	3.5	380	7.4	7	7.3	国定路333号三号湾广场2楼	2004/7/16
禾绿回转寿司	日本菜	89	4.5	2636	8.4	8.7	8.6	政通路189号特力时尚汇4楼401号铺	2004/7/17
MrNice好好先生餐厅	西餐	112	5	1631	8.8	9.2	9	淞沪路8号百联又一城4楼S4-T25室	2004/7/18
鸡公褒烤鱼	川菜	38	3.5	7	6.9	6.9	6.8	运光路18号	2004/7/19
饮酒思维	日本菜	68	5	138	9	9	8.8	武东路38号	2004/7/20
禾绿回转寿司	日本菜	90	4.5	4358	8.2	8.4	8.3	五角场淞沪路8号百联又一城4楼潮流皮具馆	2004/7/21
TogoTaco	西餐	66	4.5	771	8.5	8	8.2	大学路93-95号	2004/7/22
朴秀·迷迭香西餐厅	西餐	158	4.5	699	8.8	9.1	9.1	大学路170号202室2楼	2004/7/23
哈根达斯	面包甜点	71	3.5	1910	7.3	7.2	6.9	邯郸路608弄31-33号万达商业广场首层D32-33	2004/7/24
李家韩式汤饭馆	韩国料理	24	3.5	29	7.2	6.7	6.9	国定路485弄11-12号	2004/7/25
清真兰州拉面馆	小吃快餐	11	3.5	101	6.8	6.6	6.7	国定路19号	2004/7/26
单县羊肉汤	其他	78	5	75	9.1	9	9.2	国权路111-1号	2004/7/27
波林餐厅	其他	48	3.5	18	7.1	7	6.9	国康路	2004/7/28
福猪韩国料理	韩国料理	62	4.5	326	8.9	8.8	9	国权路198号-3-4	2004/7/29
好好栗子	小吃快餐	19	4	31	8.2	7.4	7.8	四平路2138号	2004/7/30
尼莫餐厅	西餐	46	4	296	7.9	8.8	9.1	国定路430号二楼	2004/7/31
KanesCoffee	咖啡厅	43	4	442	8.1	8.5	8.3	大学路265号	2004/8/1
诺瓦咖啡	咖啡厅	95	3	14	6.6	6.6	6.5	黄兴路2200号衡山蓝天宾馆1楼大堂内	2004/8/2
刀郎音乐餐厅	新疆菜	50	3.5	73	7.3	7.1	7.3	政民路300号3楼	2004/8/3
第1佳大鸡排	小吃快餐	15	3.5	129	7.6	7.4	7.5	政通路132号	2004/8/4
灶王爷	其他	96	5	463	9.1	9	9.1	政本路217号	2004/8/5
狼来了火里香碳烤羊腿	烧烤	101	4.5	922	8.7	8	8.5	国定东路7号	2004/8/6
克莉丝汀	面包甜点	19	3	31	7	7	6.9	国定路13号	2004/8/7
CoCo都可茶饮	面包甜点	10	4	154	7.7	7.4	7.5	政通路131号-6	2004/8/8
CoCo都可茶饮	面包甜点	9	3.5	27	7.3	7.1	7.1	政肃路60号	2004/8/9
满记甜品	面包甜点	32	4	2705	7.6	6.9	7.1	上海市杨浦区淞沪路8号B1－6商铺	2004/8/10
EiMio冻酸奶	面包甜点	24	4	367	8	7.7	7.6	淞沪路8号百联又一城购物中心B1楼新世纪食品城4号铺	2004/8/11
蜜悦甜品屋	面包甜点	17	3.5	57	7.5	7.6	7.7	国定路306-1号	2004/8/12
家乡阁	本帮江浙菜	81	3.5	42	7.7	7.6	7.6	邯郸路399号_A区一楼	2004/8/13
玛丽莲甜品	面包甜点	22	3.5	240	7.5	7.6	7.9	邯郸路399号-D8	2004/8/14
韩食汤饭	韩国料理	21	2	119	5.7	5.5	5.2	国济路30号	2004/8/15
惠粤轩广东煲仔饭	粤菜	24	5	295	9	9	9	国定路336号	2004/8/16
茗仕茶楼	其他	70	4	140	7.3	7.7	7.6	国定东路297号4楼	2004/8/17
皇品贵族派	小吃快餐	14	3.5	13	7.1	7.1	7.2	邯郸路600号五角场万达广场特力屋1楼	2004/8/18
小杨生煎	小吃快餐	18	4	50	8	7.7	7.8	政通路189号特力时尚汇1楼	2004/8/19
周记麻辣烫	小吃快餐	14	3.5	15	7.4	7.2	7.1	政通路131号	2004/8/20
面包新语	面包甜点	22	3.5	553	7.7	7.8	7.5	邯郸路600号万达商业广场1楼D-08号铺	2004/8/21
康豪	本帮江浙菜	55	3	23	6.4	6.7	6.4	国济路28号1楼	2004/8/22
卡旺卡	面包甜点	12	4.5	1581	8.2	8.7	8.8	淞沪路77号五角场万达广场B1层B-1号铺	2004/8/23
棒约翰比萨	西餐	75	4	312	8.4	8.5	8	政通路189号特力屋2楼	2004/8/24
YesBus野食巴士	烧烤	68	4.5	474	8.6	9.1	9	吉浦路329号	2004/8/25
凡仔汉堡	小吃快餐	15	3.5	15	7.2	6.9	7	国定路57号	2004/8/26
哈哈镜	小吃快餐	32	4	594	8	8.2	7.9	政通路131号-8	2004/8/27
火神の肉	小吃快餐	89	4.5	583	9	8.4	8.4	淞沪路8号百联又一城购物中心B1楼新世纪食品城8号铺	2004/8/28
肯德基	小吃快餐	26	4.5	13460	8.1	8.2	8	邯郸路608弄50号万达商业广场内	2004/8/29
虾味特	小吃快餐	81	4.5	392	8.5	8.4	8.3	国济路30-5号	2004/8/30
四平路烧烤摊	烧烤	18	3.5	15	7.5	7.4	7.5	四平路2128号门口	2004/8/31
WhyNotJuice	面包甜点	43	4.5	25	8.7	8.6	8.9	伟成路78号	2004/9/1
DQ冰雪皇后	面包甜点	23	3.5	57	7.6	7.5	7.6	国宾路36号万达广场B座3F	2004/9/2
重庆德庄火锅	火锅	91	5	698	9.1	9	9	安波路497号3楼	2004/9/3
大有上九	日本菜	159	5	432	9	9	9.1	政立路477号同和国际大厦B座103室	2004/9/4
Isushi	日本菜	59	3.5	286	7.4	7.3	7.6	大学路191号	2004/9/5
85度C	面包甜点	18	3	73	7.3	6.9	6.7	长海路457号	2004/9/6
转角102西餐厅	西餐	84	3.5	1238	7	7.8	7.1	创智坊大学路102号靠近锦嘉路	2004/9/7
N2分子冰淇淋	面包甜点	31	4.5	942	8.7	8.5	8.7	政通路189号特力时尚汇1楼	2004/9/8
东北小院	东北菜	16	3.5	8	7	6.9	7	邯郸路399号	2004/9/9
爱斯琳大师烘焙坊	面包甜点	11	4	57	7.8	7.9	7.7	三门路521号一层A-7室	2004/9/10
DQ冰雪皇后	面包甜点	26	4.5	775	8.7	8.4	8.6	淞沪路8号百联又一城购物中心B1楼新世纪食品城18号铺	2004/9/11
欧仕麦西饼	面包甜点	13	3.5	36	6.7	6.5	6.5	邯郸路600号万达商业广场食品一店1楼	2004/9/12
四川香天下火锅	火锅	130	5	7250	9.1	9.1	9	淞沪路151号中环国际大厦5楼	2004/9/13
爱茜茜里意大利健康冰淇淋	面包甜点	33	4.5	1405	8.9	8.7	8.8	上海市杨浦区淞沪路77号万达广场地下一层146号	2004/9/14
龙兰酒家	本帮江浙菜	37	4.5	64	8.1	8	8.4	安波路513号	2004/9/15
重庆鸡公煲	川菜	48	4	33	7.9	7.6	7.6	国顺路124-3号	2004/9/16
鑫旺小厨	川菜	20	3.5	30	7	7	6.9	邯郸路126号	2004/9/17
CafeTTOMA	咖啡厅	42	3.5	779	7.2	7.7	7	锦创路8~16号	2004/9/18
国兰面菜馆	小吃快餐	15	3.5	16	6.9	6.6	6.3	国泰路42号	2004/9/19
美渔坊	海鲜	19	3.5	39	6.8	7	6.8	邯郸路600号万达商业广场1楼	2004/9/20
重庆周氏麻辣烫	小吃快餐	12	3.5	87	7.3	6.4	6.7	国京路41号	2004/9/21
乐韵亚洲餐厅	东南亚菜	123	5	47	9	9.1	8.9	国安路758弄29号星汇广场法式风情街	2004/9/22
矮子老鸭粉丝汤	小吃快餐	16	3.5	149	7.3	6.7	6.8	国济路14号	2004/9/23
牛奶棚	面包甜点	14	4	206	8	7.8	7.6	国权路324号	2004/9/24
诺丁山家庭式咖啡馆	咖啡厅	49	3.5	57	7.5	7.6	7.7	政和路1119号	2004/9/25
阿姨奶茶	面包甜点	7	4	129	7.8	7.6	8.1	邯郸路56号	2004/9/26
哈尔滨风味小吃	东北菜	44	4	1627	7.4	5.9	6.9	政立路507号	2004/9/27
康味桂林米粉	小吃快餐	14	3.5	17	7.2	6.9	6.9	国庠路105号	2004/9/28
鱼乐水产	火锅	114	5	7966	9.1	9.2	9.2	政通路189号特力时尚汇4楼	2004/9/29
大成LuckyRestaurant	小吃快餐	23	3	66	6.7	7.4	7	国权路303号	2004/9/30
盛记一品锅贴	小吃快餐	9	3.5	726	7	5.4	5.8	邯郸路600号万达商业广场第一食品2楼	2004/10/1
阿姨奶茶	面包甜点	7	3.5	109	7.6	7.5	7.7	长海路599号	2004/10/2
妯娌老鸭粉丝	小吃快餐	17	4	181	8	7.6	7.7	国济路28号2楼易品美食天地	2004/10/3
孔家花园	本帮江浙菜	142	4	740	8.3	8.7	8.3	淞沪路333号	2004/10/4
邻里川菜馆	川菜	38	4	152	7.8	6.8	7.1	国顺路402号	2004/10/5
大阪风味煎饼屋	日本菜	22	3.5	11	7.3	7.1	7.1	国年路120号	2004/10/6
达厨小馆	本帮江浙菜	66	4	1145	7.8	8.5	8	国定路333号三号湾广场2楼	2004/10/7
炊牛	韩国料理	69	5	59	9.2	9.2	9.2	学府街66号	2004/10/8
郭记内蒙古烤羊腿	烧烤	91	4.5	777	9	7.9	8.8	国权路117号-5	2004/10/9
老鸭粉丝汤	小吃快餐	15	3.5	134	7.2	6.6	6.9	邯郸路600号万达商业广场第一食品2楼	2004/10/10
珍好餐厅	本帮江浙菜	67	4	707	7.4	7.3	7.5	国定路365号1-2楼	2004/10/11
Monica芝士焗烤茶餐厅	粤菜	33	3.5	58	7.1	7	7.3	国定路600弄40号	2004/10/12
新疆烧烤王	川菜	73	4	153	7.9	7.8	7.9	学府街70-76号	2004/10/13
壹面如故	小吃快餐	19	3	43	6.7	6.8	6.6	邯郸路585号苏宁电器B1楼	2004/10/14
稻香	粤菜	93	4.5	6058	8.9	8.8	8.5	淞沪路8号百联又一城购物中心8楼8-12室	2004/10/15
阿姨奶茶专卖	面包甜点	7	3	199	6.7	6.5	6.7	国济路28-1号	2004/10/16
橙天过桥米线	小吃快餐	23	3.5	22	7.1	7.1	7	邯郸路600号万达广场特力时尚汇	2004/10/17
Vola	面包甜点	47	4.5	1076	8.5	8.7	8.6	锦嘉路118号	2004/10/18
口福西安小吃	小吃快餐	16	4	290	8.3	7.1	7.6	政民路382号A号	2004/10/19
味千拉面	日本菜	40	5	1535	9.1	9	8.9	"邯郸路600号第一食品城1-2楼A-001,B-001室"	2004/10/20
阆苑亭苏州面馆	小吃快餐	27	4	490	7.7	7.5	7.6	政通路189号特力时尚汇1楼	2004/10/21
小杨生煎	小吃快餐	16	4.5	5422	8.3	7.2	7.4	邯郸路600号万达商业广场食品一店2楼	2004/10/22
志大同小笼	小吃快餐	18	4	297	7.8	7.6	7.5	四平路2140号	2004/10/23
韩林炭烤	韩国料理	90	4	3894	8	8.2	8	政通路189号万达广场特力时尚屋4楼410号铺	2004/10/24
上岛咖啡	咖啡厅	58	3	223	6	6.6	6	国权路525号	2004/10/25
新蓝天餐厅	本帮江浙菜	83	3.5	35	6.6	6.6	6.6	黄兴路2075-2083号新蓝天宾馆1楼	2004/10/26
丰裕生煎	小吃快餐	13	3	93	6.3	6.1	6.2	三门路382号	2004/10/27
薡茶	面包甜点	13	3.5	56	7.3	7.2	7.3	国定路428号	2004/10/28
久留米寿司	小吃快餐	27	3	43	6.8	6.7	6.6	淞沪路8号百联又一城B1楼58号商铺	2004/10/29
黄兴路拉面馆	小吃快餐	10	3	26	6.8	6.4	6.6	黄兴路1619号	2004/10/30
德克利咖啡	咖啡厅	38	3	26	6.7	6.8	6.8	国权北路2-6号	2004/10/31
东方鲜饺子馆	小吃快餐	34	3	36	6.5	6.6	6.6	国定路485弄-4号	2004/11/1
咕的咕的韩国炭烤肉店	韩国料理	84	5	836	9.1	8.9	9.1	长海路432号	2004/11/2
百牧大角牛专业烤肉店	韩国料理	80	5	481	9.2	9.2	9.2	政民路485号	2004/11/3
复旦东区黑暗料理	小吃快餐	11	3.5	9	6.8	6.6	6.8	国定路440号	2004/11/4
华必和	小吃快餐	24	3.5	82	7.2	7.2	6.9	安波路561号	2004/11/5
TRIPLECAFE趣贝咖啡	咖啡厅	28	3.5	49	7.4	7.5	7.6	国庠路53号	2004/11/6
延生粥坊	小吃快餐	13	3.5	49	7.3	6.9	7	国权路159号	2004/11/7
阿木木餐厅	日本菜	103	3.5	33	7.2	7.7	7.2	武东路158号财大豪生大酒店1楼	2004/11/8
Deli&Leisure	西餐	77	4.5	723	8.6	9	8.4	邯郸路600号万达商业广场B1楼A03号铺（近淞沪路）	2004/11/9
好彩酒店	粤菜	268	4	128	8.2	8.3	8.3	淞沪路605-2号	2004/11/10
Helens	其他	84	4	221	8.5	8.4	8.1	武川路49号2楼	2004/11/11
望湘园	湘菜	84	4.5	6555	8.1	8.1	7.9	政通路189号万达商业广场特力时尚汇5楼501号铺	2004/11/12
匆忙客	小吃快餐	18	3	77	6.8	6.8	6.7	政通路138号2-3楼	2004/11/13
香吧岛	小吃快餐	78	4.5	364	8.4	7.9	8.1	国济路30号	2004/11/14
居食屋和民	日本菜	108	4.5	3608	8.7	8.9	8.6	淞沪路234号创智天地科教广场二期1楼11-12室	2004/11/15
